country,year,sex,measure,category,method,unit,value
Czechia,2015,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2
Czechia,2015,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.5
Czechia,2015,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,22.7
Czechia,2015,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,82
Czechia,2015,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,99.5
Czechia,2015,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,16.4
Czechia,2016,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,15.5
Czechia,2016,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,93.5
Czechia,2016,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,76
Czechia,2016,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,23.3
Czechia,2016,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2
Czechia,2016,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.9
Czechia,2016,Male,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2016,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,548.3
Czechia,2016,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,324.5
Czechia,2016,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,47.4
Czechia,2016,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,19.2
Czechia,2016,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,34.7
Czechia,2016,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,17.4
Czechia,2016,Male,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.4
Czechia,2016,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,51.8
Czechia,2017,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,54
Czechia,2017,Male,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,2.1
Czechia,2017,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,18.7
Czechia,2017,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,34
Czechia,2017,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,19
Czechia,2017,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,47.4
Czechia,2017,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,319.2
Czechia,2017,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,548.2
Czechia,2017,Male,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.8
Czechia,2017,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.8
Czechia,2017,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.2
Czechia,2017,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,21.7
Czechia,2017,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,77.8
Czechia,2017,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.1
Czechia,2017,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,102.3
Czechia,2017,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,18
Czechia,2018,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,17.2
Czechia,2018,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,100.8
Czechia,2018,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2
Czechia,2018,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,78.7
Czechia,2018,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,19.3
Czechia,2018,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.4
Czechia,2018,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2
Czechia,2018,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,533.9
Czechia,2018,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,313.6
Czechia,2018,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,52.6
Czechia,2018,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,20.4
Czechia,2018,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,35.8
Czechia,2018,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,19.1
Czechia,2018,Male,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.9
Czechia,2018,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,55.1
Czechia,2019,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,55.2
Czechia,2019,Male,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Czechia,2019,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,18.5
Czechia,2019,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,37.4
Czechia,2019,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,22
Czechia,2019,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,53.1
Czechia,2019,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,316.7
Czechia,2019,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,509.7
Czechia,2019,Male,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2019,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.9
Czechia,2019,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,19.3
Czechia,2019,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,76.9
Czechia,2019,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.8
Czechia,2019,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,98.6
Czechia,2019,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,17.9
Czechia,2020,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,19.2
Czechia,2020,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,101.5
Czechia,2020,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2020,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,75.5
Czechia,2020,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,21.7
Czechia,2020,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.2
Czechia,2020,Male,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.7
Czechia,2020,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,538.4
Czechia,2020,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,310.1
Czechia,2020,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,58.3
Czechia,2020,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,40
Czechia,2020,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,39.7
Czechia,2020,Male,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,131.4
Czechia,2020,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,20.7
Czechia,2020,Male,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Czechia,2020,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,56.2
Czechia,2021,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,58.6
Czechia,2021,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,22.2
Czechia,2021,Male,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,303.9
Czechia,2021,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,37.6
Czechia,2021,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,35.7
Czechia,2021,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,62.4
Czechia,2021,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,294.6
Czechia,2021,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,516.2
Czechia,2021,Male,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2021,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.1
Czechia,2021,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,3.2
Czechia,2021,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,23.5
Czechia,2021,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,71.2
Czechia,2021,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.2
Czechia,2021,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,92.7
Czechia,2021,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,18.1
Czechia,2022,Male,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,17.6
Czechia,2022,Male,Mortality,Diseases of the respiratory system,Standardised rate,Deaths per 100 000 inhabitants,99.2
Czechia,2022,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2
Czechia,2022,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,73.2
Czechia,2022,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,24.8
Czechia,2022,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.5
Czechia,2022,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.2
Czechia,2022,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,485.7
Czechia,2022,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,296
Czechia,2022,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,57.4
Czechia,2022,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,35.8
Czechia,2022,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,38.7
Czechia,2022,Male,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,73.3
Czechia,2022,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,21.1
Czechia,2022,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,58.8
Czechia,2023,Male,Mortality,Diseases of the digestive system,Standardised rate,Deaths per 100 000 inhabitants,56.6
Czechia,2023,Male,Mortality,Diseases of the genitourinary system,Standardised rate,Deaths per 100 000 inhabitants,20
Czechia,2023,Male,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,20.4
Czechia,2023,Male,Mortality,Diseases of the nervous system,Standardised rate,Deaths per 100 000 inhabitants,37.1
Czechia,2023,Male,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,37.5
Czechia,2023,Male,Mortality,"Endocrine, nutritional and metabolic diseases",Standardised rate,Deaths per 100 000 inhabitants,56.8
Czechia,2023,Male,Mortality,Neoplasms,Standardised rate,Deaths per 100 000 inhabitants,286.7
Czechia,2023,Male,Mortality,Diseases of the circulatory system,Standardised rate,Deaths per 100 000 inhabitants,455.6
Czechia,2023,Male,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,2.2
Czechia,2023,Male,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,2.1
Czechia,2023,Male,Mortality,Certain infectious and parasitic diseases,Standardised rate,Deaths per 100 000 inhabitants,24.7
Czechia,2023,Male,Mortality,External causes of mortality,Standardised rate,Deaths per 100 000 inhabitants,71.9
Czechia,2023,Male,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,2.1
